IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.190.233,8080,0,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.56.91,2082,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
47.236.170.96,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
47.89.218.27,80,0,false,SJC,North America,San Jose,172,0.00
8.219.2.232,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.243.162,80,0,false,SIN,Asia Pacific,Singapore,8,0.00
47.251.57.109,80,0,false,SJC,North America,San Jose,176,0.00
47.254.123.32,8080,0,false,SJC,North America,San Jose,185,0.00
47.251.50.35,80,0,false,SJC,North America,San Jose,176,0.00
47.251.48.219,80,0,false,SJC,North America,San Jose,177,0.00
47.89.209.125,80,0,false,SJC,North America,San Jose,176,0.00
47.89.246.89,80,0,false,SJC,North America,San Jose,169,0.00
47.253.109.202,80,0,false,IAD,North America,Ashburn,249,0.00
47.251.50.35,80,0,false,SJC,North America,San Jose,173,0.00
47.251.61.86,80,0,false,SJC,North America,San Jose,170,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,335,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.88.2.156,80,0,false,SJC,North America,San Jose,174,0.00
47.253.49.99,80,0,false,IAD,North America,Ashburn,252,0.00
47.90.140.5,80,0,false,IAD,North America,Ashburn,336,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,335,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,243,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,268,0.00
47.89.158.74,80,0,false,IAD,North America,Ashburn,252,0.00
47.253.58.67,80,0,false,IAD,North America,Ashburn,336,0.00
47.90.183.200,80,0,false,IAD,North America,Ashburn,244,0.00
47.90.179.105,80,0,false,IAD,North America,Ashburn,332,0.00
47.90.165.243,80,0,false,IAD,North America,Ashburn,264,0.00
47.253.92.36,80,0,false,IAD,North America,Ashburn,335,0.00
47.90.188.85,80,0,false,IAD,North America,Ashburn,235,0.00
47.90.241.255,80,0,false,IAD,North America,Ashburn,257,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,260,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,234,0.00
47.89.137.209,80,0,false,IAD,North America,Ashburn,334,0.00
47.253.92.36,80,0,false,IAD,North America,Ashburn,265,0.00
47.90.221.1,80,0,false,IAD,North America,Ashburn,350,0.00
47.89.157.230,80,0,false,IAD,North America,Ashburn,269,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,383,0.00
47.253.83.18,8080,0,false,IAD,North America,Ashburn,256,0.00
47.253.90.104,80,0,false,IAD,North America,Ashburn,235,0.00
47.253.90.37,80,0,false,IAD,North America,Ashburn,247,0.00
47.90.140.5,80,0,false,IAD,North America,Ashburn,249,0.00
47.253.116.116,80,0,false,IAD,North America,Ashburn,264,0.00
47.90.183.200,80,0,false,IAD,North America,Ashburn,234,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,235,0.00
47.90.165.243,80,0,false,IAD,North America,Ashburn,258,0.00
47.253.49.99,80,0,false,IAD,North America,Ashburn,236,0.00
47.253.90.104,80,0,false,IAD,North America,Ashburn,336,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,28,0.00
47.253.85.248,80,0,false,IAD,North America,Ashburn,340,0.00
47.252.112.96,80,0,false,IAD,North America,Ashburn,264,0.00
8.210.211.2,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.253.98.133,80,0,false,IAD,North America,Ashburn,239,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.191.81,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.210.238.120,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.252.40.36,80,0,false,IAD,North America,Ashburn,249,0.00
8.210.215.57,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.88.93.190,80,0,false,SJC,North America,San Jose,172,0.00
47.251.46.110,80,0,false,SJC,North America,San Jose,175,0.00
47.251.46.110,80,0,false,SJC,North America,San Jose,173,0.00
47.236.235.61,8080,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
198.11.172.52,80,0,false,SJC,North America,San Jose,189,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,157,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.214.189,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.245.92.11,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.141.80,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
47.242.32.45,80,0,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.242.32.45,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.224.156,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.179.149,8080,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.132.4,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
149.129.63.121,8080,0,false,HKG,Asia Pacific,Hong Kong,4,0.00
149.129.63.121,8080,0,false,HKG,Asia Pacific,Hong Kong,20,0.00
8.210.232.52,80,0,false,HKG,Asia Pacific,Hong Kong,276,0.00
8.219.185.32,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
47.242.69.59,80,0,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.132.4,80,0,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.185.32,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
47.243.190.91,80,0,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.17.38,80,0,false,MNL,Asia Pacific,Manila,34,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
8.222.253.196,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
8.222.228.76,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
8.222.137.192,443,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.130.137,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.182.10,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.159.252,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.190.225,2095,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.51.227,8080,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.130.137,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.51.227,2086,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.157.86,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.144.117,2053,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.180.86,2082,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.137.178,2095,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.244.123,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.136.196,2053,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.182.10,2083,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.193.65,8880,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.190.225,8443,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.198.105,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
47.245.89.102,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
47.236.163.95,8443,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.182.10,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.152.71,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.180.86,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.197,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.180.242,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.164,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.65,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.198.105,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.8,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.234,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
47.236.171.112,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.248.188,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.255,8880,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.147.203,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.140.185,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.137.166,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.154.227,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
47.236.76.199,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.133.247,2096,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.8,2096,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.152.165,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.164,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.197,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.131.102,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.229.22,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.140.185,8880,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.152.165,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.147.203,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.234,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.133.247,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.43,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.248.188,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.164.209,2086,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.24,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.43,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.129.32,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.209.223,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.131.102,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.234,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.155,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.154.227,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.169.182,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.154.227,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.219,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.43,8880,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.171.236,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.198.105,443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.160.61,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.8,2053,2053,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.140.185,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.168.24,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.147,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.131.102,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.134.170,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.137.166,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.226.15,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.144.50,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.145.43,80,0,false,SIN,Asia Pacific,Singapore,3,0.00
47.236.187.144,8880,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.164.44,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.199.55,2053,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.212.116,2095,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.229.22,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.92.89,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.154.50,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.152.165,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.180.242,443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.8,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.155.242,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.155.242,2096,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.140.87,8880,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.131.102,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.160.61,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.154.227,2096,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.160.61,2053,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.249.98,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.158.127,8080,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.211.124,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.133.247,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.129.245,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.168.24,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.144.50,2086,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.156.205,443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.252.150,2086,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.187.107,2096,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.223.34,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.152.165,443,443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.129.245,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.202.163,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.169.182,2095,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.154.227,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.199.55,443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.226.15,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.240.47,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.90,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.154.50,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.216.79,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.160.61,2086,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.145.43,2095,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.160.61,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.199.55,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.211.16,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.211.124,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.156.205,2083,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.128.131,443,443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.238.141,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,2096,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.212.116,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.180.51,2095,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.54.152,8880,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.156.14,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.228.186,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.219.34,2053,0,true,SIN,Asia Pacific,Singapore,5,0.00
47.236.145.85,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.238.141,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.149.107,8443,0,true,SIN,Asia Pacific,Singapore,5,0.00
8.222.212.116,8080,0,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.71.226,8880,0,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.157.97,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.78.222,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.227.191,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.79.87,2083,0,true,SIN,Asia Pacific,Singapore,5,0.00
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
149.129.51.152,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.98.13,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.87.34,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.224.162,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,5,0.00
8.222.211.124,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.160.61,8443,8443,true,SIN,Asia Pacific,Singapore,5,0.00
8.219.80.164,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.6.187,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.253.235,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.224.163,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.130.137,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.236.229,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.144.117,2087,0,true,SIN,Asia Pacific,Singapore,6,0.00
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.137.166,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.106.15,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.10.100,2052,0,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,6,0.00
8.222.229.102,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.147.146,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.248.170,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.221.90,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.193.65,2096,0,true,SIN,Asia Pacific,Singapore,6,0.00
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.123.218,2087,0,true,SIN,Asia Pacific,Singapore,7,0.00
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.13.143,8880,0,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.241.189,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.40.255,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.65.191,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.6.187,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.161.155,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.236.8,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.166.184,8080,0,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.133.247,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.190.225,80,80,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.126.3,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.120.9,80,0,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.113.27,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.145.245,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.99.131,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,8,0.00
8.219.208.69,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.193.208,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.167.8,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.114.23,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
